osm_id,name,type,wkt
1360468957,,"townhall","POINT(16.2749532 50.3405108)"
1360689101,,"wayside_cross","POINT(16.1219429 50.4558933)"
1360689114,,"memorial","POINT(16.1140343 50.4480614)"
1360689119,,"picnic_site","POINT(16.1152603 50.4470889)"
1361687494,,"parking","POINT(15.9008524 50.5675704)"
1361704035,,"fuel","POINT(15.8949194 50.5769668)"
1369476707,"Hořický chlum","tower","POINT(15.6247972 50.3800947)"
1369486406,"Křižánky, památné místo","information","POINT(15.1502334 50.4015202)"
1376463255,,"drinking_water","POINT(16.1345485 50.5746607)"
1378393766,"KM - PRONA, a.s.","fuel","POINT(15.7436616 50.5304862)"
1379904105,"Čertovina - Horní Rybníky","information","POINT(16.1339022 50.4538425)"
1379953590,,"level_crossing","POINT(15.6183571 50.5863256)"
1381514639,"Velký Dřevíč (ŽST, BUS)","information","POINT(16.1841188 50.4907837)"
1382702500,"Velký Dřevíč","information","POINT(16.1840526 50.4985553)"
1382711938,"Nad Bílou cestou","information","POINT(16.1614214 50.5217152)"
1382725199,"Pustiny","information","POINT(16.1574123 50.519145)"
1383990522,"Horní Dřevíč","information","POINT(16.1751588 50.5229797)"
1383994987,,"wayside_cross","POINT(16.17714 50.5243835)"
1384440878,,"level_crossing","POINT(16.2029701 50.5007748)"
1385294257,"Morový sloup","monument","POINT(15.7233511 50.5409824)"
1393760106,"Trutnov, Polská","bus_stop","POINT(15.9186095 50.5631607)"
1393760107,"Trutnov, žel. st.","bus_stop","POINT(15.910431 50.5648776)"
1395451627,"Bistro u Hvězdárny","fast_food","POINT(15.8384374 50.1781949)"
1396689016,"Hospoda na Přibyslavi","pub","POINT(15.5463292 50.4751227)"
1398379995,"Hospůdka u Oldy","restaurant","POINT(16.365137 50.526564)"
1401210676,,"shelter","POINT(16.3289717 50.5032033)"
1401210678,,"information","POINT(16.3290713 50.503142)"
1403307245,"Divadlo Aloise Jiráska Úpice","theatre","POINT(16.0156723 50.5115841)"
1403307319,,"tower","POINT(15.9996626 50.5124992)"
1406269388,,"information","POINT(15.6957775 50.4866759)"
1406269395,,"information","POINT(15.7110248 50.5243112)"
1408832560,,"wayside_cross","POINT(16.1307126 50.4076741)"
1408848214,,"memorial","POINT(16.1217772 50.404482)"
1408848219,"1866","memorial","POINT(16.1338141 50.4027056)"
1409476597,"1866","memorial","POINT(16.0631228 50.4054854)"
1410198374,"kaplička Nejsvětější trojice","place_of_worship","POINT(16.0526459 50.3974302)"
1411182172,,"ice_cream","POINT(16.0603489 50.4084123)"
1411998931,,"picnic_site","POINT(16.0490165 50.4511888)"
1417503218,"Dolní Malá Úpa, Spálený Mlýn","bus_stop","POINT(15.8060142 50.7065314)"
1417503377,,"shelter","POINT(15.8246517 50.7088775)"
1417503474,,"shelter","POINT(15.8021625 50.7499981)"
1417939894,,"level_crossing","POINT(16.0317802 50.3796119)"
1419609983,,"hunting_stand","POINT(16.0396193 50.3756099)"
1419815410,,"artwork","POINT(16.055745 50.4215341)"
1419815421,,"attraction","POINT(16.0355532 50.4297102)"
1419815424,"1866","memorial","POINT(16.0517655 50.4235311)"
1420475668,,"wayside_cross","POINT(16.0181126 50.4321555)"
1420981525,"Camping Kralovec","camp_site","POINT(15.9688458 50.6768262)"
1423839152,"Fořt","information","POINT(15.6930643 50.5982883)"
1423839168,"Hoffmannova bouda (BUS)","information","POINT(15.7557246 50.632356)"
1430385464,,"wayside_cross","POINT(16.0755585 50.4699671)"
1436651971,"Mariánský sloup","artwork","POINT(16.0442036 50.394955)"
1436684959,,"bench","POINT(16.0466085 50.3918429)"
1436743462,,"wayside_cross","POINT(16.1048581 50.4086723)"
1436930131,"Mariánský sloup","artwork","POINT(16.0148333 50.5125038)"
1436930132,,"bench","POINT(16.0149507 50.5124034)"
1436930141,,"bench","POINT(16.0149672 50.5124057)"
1437008280,,"wayside_cross","POINT(16.0286342 50.5127463)"
1438168447,,"wayside_cross","POINT(16.070805 50.536605)"
1438220905,,"drinking_water","POINT(16.0507214 50.5345744)"
1438220906,,"hunting_stand","POINT(16.0759136 50.5373864)"
1438220914,"F3/222/A-120","yes","POINT(16.07612 50.53763)"
1438224854,"Petrovická kaplička","place_of_worship","POINT(16.0743016 50.5378724)"
1438224861,"F3/220/A-180","yes","POINT(16.07215 50.5398)"
1438262001,"F3/219/D1","yes","POINT(16.070475 50.540455)"
1438262002,"F3/218/D2","yes","POINT(16.07 50.54055)"
1438332330,"F3/43/A-140","yes","POINT(16.07546 50.539187)"
1438332331,"F3/42/A-140","yes","POINT(16.074363 50.53987)"
1439098648,"Kostel Sedmi radostí Panny Marie","place_of_worship","POINT(16.0504462 50.5345285)"
1439098652,"Památník osvobození","memorial","POINT(16.0907004 50.526984)"
1439204554,,"information","POINT(16.1350836 50.5698218)"
1439221958,,"wayside_cross","POINT(16.1174656 50.5604592)"
1439221960,,"campanile","POINT(16.1234946 50.5638681)"
1439443704,,"level_crossing","POINT(15.3190633 50.4837587)"
1439443893,,"level_crossing","POINT(15.3009331 50.4922295)"
1439443961,,"level_crossing","POINT(15.3020878 50.4946322)"
1439444060,,"level_crossing","POINT(15.3039602 50.4980848)"
1439473009,,"level_crossing","POINT(15.2986245 50.5138801)"
1439473201,,"level_crossing","POINT(15.2924917 50.5167209)"
1444911389,"F2/74/A-160 Z","yes","POINT(16.131698 50.505288)"
1445094502,,"wayside_cross","POINT(16.1291966 50.4704937)"
1445100130,,"hunting_stand","POINT(16.1403805 50.508348)"
1445131216,"Turov","information","POINT(16.1481418 50.5096518)"
1445723467,,"picnic_site","POINT(16.1389149 50.5000265)"
1445723483,,"information","POINT(16.1427294 50.5045753)"
1446259040,"Nad Rokytníkem","information","POINT(16.1489006 50.5056379)"
1446275629,"F2/78/A-180 Z","yes","POINT(16.142523 50.5007)"
1446275630,"F2/77/A-140 Z","yes","POINT(16.139837 50.50128)"
1446346662,,"level_crossing","POINT(15.3808535 50.3991141)"
1451701614,"UFFO","theatre","POINT(15.9102831 50.5634234)"
1456088808,"Vyhlídka na hrad Potštejn","viewpoint","POINT(16.3013921 50.075385)"
1457692662,"Městská knihovna Náchod","library","POINT(16.1658827 50.41723)"
1457692663,"Vesmír","cinema","POINT(16.1655374 50.4167051)"
1457692667,,"fast_food","POINT(16.1656914 50.417252)"
1457700048,,"books","POINT(16.1643862 50.4170163)"
1457700051,"Šubert s.r.o.","stationery","POINT(16.1646691 50.4169368)"
1457718414,"Nožířství Bonn","cutlery","POINT(16.1647412 50.4163116)"
1457720141,"Pinguin","outdoor","POINT(16.1728615 50.4167599)"
1457723051,"Pohádka","restaurant","POINT(16.1667582 50.4171816)"
1457732096,"Arton","musical_instrume","POINT(16.1655297 50.4170559)"
1457732097,"V&H Song","music","POINT(16.1657955 50.4170531)"
1457732098,,"information","POINT(16.1656956 50.417051)"
1459247608,,"wayside_cross","POINT(16.1321332 50.4113704)"
1459760776,"Náchod - osada Rozkoš","information","POINT(16.1702803 50.4054297)"
1459805487,"Pod Jiráskovou chatou","information","POINT(16.18522 50.3990411)"
1459864549,"Běloves (Montace)","information","POINT(16.1846532 50.4167446)"
1459864550,"Běloves (býv. lázně, rozc.)","information","POINT(16.188936 50.4183129)"
1459864552,"Běloves (bývalý lom)","information","POINT(16.1952824 50.4189251)"
1459864555,"Březinka (voj. srub)","information","POINT(16.1988013 50.4146561)"
1459909795,,"campanile","POINT(16.0199505 50.4328784)"
1459909796,,"wayside_cross","POINT(16.0198887 50.4331604)"
1459909797,,"post_box","POINT(16.0206241 50.4331846)"
1459909800,,"wayside_cross","POINT(16.0153827 50.4504273)"
1462229204,"Barunčina vyhlídka","viewpoint","POINT(15.9981036 50.4476569)"
1462229206,,"bench","POINT(15.9980445 50.4476953)"
1462234794,,"bench","POINT(16.000439 50.4894884)"
1462234798,,"viewpoint","POINT(16.0004685 50.4894956)"
1470771257,,"supermarket","POINT(15.3484702 50.4305446)"
1470771259,"Veselka","restaurant","POINT(15.3496826 50.431768)"
1474202160,,"wayside_cross","POINT(16.1825482 50.4904059)"
1480034847,,"wayside_cross","POINT(15.9803837 50.389601)"
1480044859,,"wayside_cross","POINT(16.0349526 50.3977922)"
1480411258,,"tower","POINT(15.9891123 50.330544)"
1481503712,,"car_repair","POINT(16.1570576 50.2886297)"
1483971013,"Panna Marie","artwork","POINT(16.0362947 50.3582583)"
1483971025,,"post_box","POINT(16.0242097 50.3456104)"
1483971036,,"wayside_cross","POINT(16.0328901 50.3552744)"
1483971058,"Pošta Velká Jesenice","post_office","POINT(16.0380147 50.3605582)"
1483971067,"Velká Jesenice, škola","bus_stop","POINT(16.0375942 50.3606338)"
1483974042,"Panna Marie","artwork","POINT(16.007333 50.3406403)"
1483997181,,"post_box","POINT(15.9576585 50.3375174)"
1483997196,,"wayside_cross","POINT(15.9556906 50.3382837)"
1483997219,,"bus_stop","POINT(16.0080221 50.3405324)"
1483997221,,"bus_stop","POINT(16.0082128 50.3406332)"
1483997225,,"post_box","POINT(16.0082444 50.3406344)"
1483997228,,"information","POINT(16.0079871 50.3406496)"
1484051752,"Morový sloup","artwork","POINT(15.9188422 50.355509)"
1484051753,,"post_box","POINT(15.9287721 50.3408305)"
1484692943,"Dětenice","platform","POINT(15.16974 50.3674988)"
1484692946,"Dětenice","platform","POINT(15.170148 50.3677964)"
1484699660,"Dětenice","bus_stop","POINT(15.1697986 50.3674878)"
1484699669,,"platform","POINT(15.1524027 50.385199)"
1484719856,"Kopidlno, žel. st.","bus_stop","POINT(15.2611251 50.3338982)"
1484719860,"Kopidlno, žel. st.","platform","POINT(15.2610986 50.3339159)"
1484719866,"Ledkov","bus_stop","POINT(15.239584 50.3427336)"
1484719867,"Psinice","bus_stop","POINT(15.2113473 50.3499173)"
1484719869,"Psinice","platform","POINT(15.2112938 50.3499244)"
1484719918,,"post_box","POINT(15.2606757 50.3338615)"
1484719921,,"recycling","POINT(15.2631637 50.3339419)"
1484719922,,"recycling","POINT(15.2623338 50.334692)"
1484719926,,"recycling","POINT(15.2373715 50.3437747)"
1484719928,,"post_box","POINT(15.2345298 50.3453179)"
1484719938,,"post_box","POINT(15.2112638 50.3499345)"
1484929110,"Chvalkovice, Malá Bukovina","bus_stop","POINT(15.9601738 50.4172038)"
1484929114,"Chvalkovice, Malá Bukovina","bus_stop","POINT(15.9606759 50.4173055)"
1484929117,"Chvalkovice, Velká Bukovina","post_box","POINT(15.9533159 50.4158761)"
1484929145,,"wayside_cross","POINT(15.9556074 50.4097956)"
1484929152,,"post_box","POINT(15.9532914 50.4158866)"
1484929179,,"artwork","POINT(15.9547778 50.4161584)"
1484953963,,"wayside_cross","POINT(15.9677289 50.416812)"
1485017667,"Jaroměř (nám.)","information","POINT(15.9190289 50.3555142)"
1485017669,"Jaroměř (ŽST)","information","POINT(15.9092478 50.3423872)"
1485017673,"Jaroměř (žel. přejezd)","information","POINT(15.9180722 50.3454347)"
1485017682,,"post_box","POINT(15.8886359 50.4013491)"
1485023335,"Heřmanice nad Labem","information","POINT(15.9221914 50.379334)"
1485034150,"Brod nad Labem","information","POINT(15.9098388 50.3882595)"
1485034153,,"tower","POINT(15.9683728 50.3617534)"
1485190105,"Josefov (pevnost, vchod)","information","POINT(15.9248779 50.3375948)"
1485190107,"Josefov - Pevnostní hřbitov","information","POINT(15.9080584 50.3304124)"
1485190109,"Josefov","information","POINT(15.9205585 50.3370387)"
1485652886,"Josefov (nám., BUS)","information","POINT(15.9303308 50.3383201)"
1487693957,"Kozínek","information","POINT(16.2049691 50.5010689)"
1487722298,,"supermarket","POINT(16.2327791 50.5393052)"
1488488171,"Police nad Metují","information","POINT(16.2333444 50.5366519)"
1488488172,"Pramen Jůlinka","drinking_water","POINT(16.2332337 50.5365278)"
1488488176,,"artwork","POINT(16.2333706 50.5364188)"
1488488188,,"information","POINT(16.2333446 50.5366277)"
1488516823,"Muzeum stavebnice MERKUR","museum","POINT(16.2323086 50.5352494)"
1488516827,,"bus_station","POINT(16.2325526 50.535071)"
1490845333,"Alois Jirásek","artwork","POINT(16.1812297 50.4819463)"
1490845337,,"drinking_water","POINT(16.1803013 50.4823686)"
1490881680,"Křešice","bus_stop","POINT(15.2006099 50.338793)"
1490881690,,"recycling","POINT(15.2001385 50.3385753)"
1490971559,,"information","POINT(15.2006143 50.3388228)"
1495235339,,"water_well","POINT(15.2013738 50.3357774)"
1495235347,,"waste_basket","POINT(15.2006057 50.3388297)"
1495661470,"Špindlerův Mlýn, Dívčí lávky","bus_stop","POINT(15.6085341 50.7425571)"
1496333687,,"swimming_pool","POINT(15.9290358 50.5652017)"
1496421099,,"fuel","POINT(15.9231765 50.5649477)"
1498738253,,"hunting_stand","POINT(15.1887523 50.3400998)"
1498738254,,"pharmacy","POINT(15.215571 50.375394)"
1498787604,"Libáň","bus_stop","POINT(15.216061 50.3742268)"
1498787612,,"hunting_stand","POINT(15.1980456 50.3332966)"
1498787626,,"hunting_stand","POINT(15.1996314 50.3343288)"
1498787631,,"hunting_stand","POINT(15.1917029 50.3401685)"
1498787646,,"drinking_water","POINT(15.214168 50.3684693)"
1498787712,,"rest_area","POINT(15.2160013 50.3749259)"
1498787729,,"memorial","POINT(15.2162351 50.3750067)"
1498787743,,"rest_area","POINT(15.2166858 50.3751953)"
1498787765,"Řáholec","caravan_site","POINT(15.2143423 50.3730733)"
1499763264,,"post_box","POINT(15.7530911 50.4672734)"
1501710133,"Nová Klínovka","alpine_hut","POINT(15.6584016 50.7085361)"
1501960029,,"bar","POINT(15.6129774 50.7203458)"
1501960040,"Turistická chata","restaurant","POINT(15.6162819 50.7197447)"
1501964011,"Penzion Labe","pub","POINT(15.6060953 50.7245993)"
1501971531,"Maxova bouda","viewpoint","POINT(15.8494757 50.6611698)"
1501971532,,"picnic_site","POINT(15.8502571 50.6602942)"
1501971538,,"drinking_water","POINT(15.8494967 50.6573741)"
1501971539,,"bench","POINT(15.8494707 50.6574008)"
1503193701,,"picnic_site","POINT(15.8245596 50.7088713)"
1503193883,,"picnic_site","POINT(15.8166016 50.731182)"
1503193897,,"information","POINT(15.8165546 50.7311921)"
1503193901,,"picnic_site","POINT(15.8219635 50.737508)"
1511545203,"Křížový vrch","information","POINT(16.1264538 50.6243529)"
1511545207,,"wayside_cross","POINT(16.1264536 50.6243696)"
1511545215,"Rozcestník Pod Křížovým Vrchem","information","POINT(16.124807 50.6253987)"
1511823952,,"level_crossing","POINT(16.191999 50.4267179)"
1512519092,"Kaple svatého Jana Nepomuckého","place_of_worship","POINT(16.1293696 50.6279932)"
1520054806,,"level_crossing","POINT(15.7380416 50.3142296)"
1520054915,,"level_crossing","POINT(15.7405329 50.3150241)"
1520055275,,"water_tower","POINT(15.7329493 50.316409)"
1520108683,,"wayside_cross","POINT(15.6730776 50.3075711)"
1521464182,,"wayside_cross","POINT(15.4404116 50.1401289)"
1523537940,"Galerie Rondo","art","POINT(15.834093 50.2100031)"
1523605159,"U Rytíře","restaurant","POINT(15.8334871 50.2097288)"
1523621158,"Cuba Libre","bar","POINT(15.834314 50.2101446)"
1525412971,"Náchod, Staré Město","bus_stop","POINT(16.1564255 50.4074418)"
1525416182,,"crossing","POINT(16.1604186 50.4098283)"
1525416190,,"crossing","POINT(16.1634563 50.4120721)"
1525416191,,"crossing","POINT(16.1639047 50.4120851)"
1525416192,,"crossing","POINT(16.1639482 50.4123718)"
1525416193,,"crossing","POINT(16.1635478 50.4123861)"
1525416194,,"crossing","POINT(16.1627913 50.41307)"
1525417220,,"crossing","POINT(16.1656946 50.4136086)"
1526668431,,"level_crossing","POINT(15.3346357 50.4790955)"
1528750660,,"restaurant","POINT(15.235845 50.45764)"
1534213925,,"water_works","POINT(16.16513 50.458634)"
1549933252,"Denní jesle","kindergarten","POINT(15.6114595 50.6203772)"
1549934887,"GE Money Bank","bank","POINT(15.6121252 50.6241974)"
1549935067,"Komerční Banka","bank","POINT(15.6121573 50.6240715)"
1549937894,,"atm","POINT(15.6122485 50.6241872)"
1549937939,,"atm","POINT(15.6122807 50.6240852)"
1549938878,"Divadelní klub","theatre","POINT(15.612844 50.6282471)"
1549952898,"Mateřská škola Letná","kindergarten","POINT(15.6072083 50.6231826)"
1549955134,"Česká spořitelna","bank","POINT(15.6123239 50.6263078)"
1549955138,"Hotel Gendorf","hotel","POINT(15.6125167 50.6259843)"
1549956082,,"atm","POINT(15.6124685 50.626277)"
1550757267,"Lékárna Thea","pharmacy","POINT(15.6108391 50.6272136)"
1550782873,"Lékárna Poliklinika","pharmacy","POINT(15.615006 50.6233916)"
1550799441,"Billa","supermarket","POINT(15.6105383 50.6273316)"
1550808173,,"telephone","POINT(15.6146197 50.6180638)"
1553946049,"Jaroměř, aut. st.","bus_stop","POINT(15.9224552 50.3567812)"
1553946054,"Jaroměř, aut. st.","bus_stop","POINT(15.9214832 50.3569344)"
1556418019,"Biograf","restaurant","POINT(15.7804905 50.6303909)"
1556418021,"Black Hill","bar","POINT(15.7802258 50.6304448)"
1556418022,"Janské Lázně (nám.,BUS)","information","POINT(15.7820531 50.6308484)"
1558483553,,"toilets","POINT(15.6100309 50.6279189)"
1559388676,,"bench","POINT(15.6102273 50.6265024)"
1559388699,,"bench","POINT(15.6097954 50.6274076)"
1559388703,,"bench","POINT(15.6102489 50.6256363)"
1559395427,,"post_box","POINT(15.6139877 50.6136866)"
1559395428,,"bench","POINT(15.6147327 50.6149162)"
1559395429,"MHD - Berlín","bus_stop","POINT(15.6044042 50.6117275)"
1559395430,"MHD - Nemocnice","bus_stop","POINT(15.6118538 50.6227776)"
1559395431,,"bench","POINT(15.6079715 50.6247362)"
1559395434,,"waste_basket","POINT(15.6142893 50.6138346)"
1559395435,"MHD - Penzion pro seniory","bus_stop","POINT(15.606069 50.6152223)"
1559395437,,"bench","POINT(15.6147239 50.6170256)"
1559395438,"U Pivovaru","bus_stop","POINT(15.60995 50.6187897)"
1559395439,,"waste_basket","POINT(15.6147158 50.6176264)"
1559395440,"MHD - Liščí kopec","bus_stop","POINT(15.6129375 50.6127881)"
1559395442,"MHD - Nerudova","bus_stop","POINT(15.6077678 50.6138733)"
1559395444,,"bench","POINT(15.613373 50.6131856)"
1559395447,"MHD - Kablo","bus_stop","POINT(15.6149001 50.6182452)"
1559395448,,"bench","POINT(15.6090739 50.6259086)"
1559395449,,"bench","POINT(15.6092917 50.6244095)"
1559395450,,"crossing","POINT(15.6115862 50.6224949)"
1559395451,"MHD - Pražská","bus_stop","POINT(15.6079982 50.6181997)"
1559401349,"MHD - Náměstí T.G.M.","bus_stop","POINT(15.6098242 50.6283194)"
1559403549,"Krkonošské muzeum","museum","POINT(15.605292 50.6288334)"
1559403550,"MHD - Krkonošská","bus_stop","POINT(15.6061765 50.6319826)"
1559404444,"MHD - Hřbitov","bus_stop","POINT(15.6053617 50.6283349)"
1559407800,"MHD - Herlíkovice","bus_stop","POINT(15.595821 50.6625358)"
1559407806,"MHD - Bubákov","bus_stop","POINT(15.6037827 50.653725)"
1559407812,"MHD - Hořejší Vrchlabí","bus_stop","POINT(15.6078809 50.6457565)"
1559413803,"MHD - Optrex","bus_stop","POINT(15.6069098 50.6404167)"
1559840704,,"shelter","POINT(15.7521312 50.6487453)"
1561691634,"Nad Hoffmannovou boudou","information","POINT(15.7463718 50.6378972)"
1561691635,"U Zrcadlových bud","information","POINT(15.7338127 50.6455619)"
1561895006,,"memorial","POINT(16.052056 50.4148796)"
1562360785,,"vending_machine","POINT(15.7707884 50.630632)"
1562360787,,"vending_machine","POINT(15.7707278 50.6311511)"
1562879962,"Domek Boženy Němcové","attraction","POINT(16.0941306 50.4767339)"
1564447783,,"place_of_worship","POINT(16.0139934 50.4504089)"
1565942202,,"crossing","POINT(16.1714229 50.4182316)"
1565957975,"Mariánský morový sloup","artwork","POINT(16.0417138 50.4521365)"
1565957980,"Panna Maria","artwork","POINT(16.0290897 50.4546137)"
1565957988,"Krucifix u zvonice","wayside_cross","POINT(16.040621 50.4534063)"
1565980496,,"wayside_cross","POINT(16.1366283 50.4220329)"
1565986691,"Hospoda U Lelků","pub","POINT(16.1367012 50.4222066)"
1566009689,,"crossing","POINT(16.1972529 50.4295597)"
1566043625,"Náchod - Běloves (ŽST)","information","POINT(16.1919407 50.4268167)"
1566166716,"Nad osadou Amerika","information","POINT(16.1953985 50.4050737)"
1566166792,"E1/243/A-140 Z","yes","POINT(16.18921 50.41305)"
1566335669,"Srub Voda","information","POINT(16.1899855 50.4215369)"
1566335676,"E1/244/A-160","yes","POINT(16.19201 50.41076)"
1566335713,,"shelter","POINT(16.1875791 50.414368)"
1566352284,"Běloves (celnice)","information","POINT(16.1981354 50.428855)"
1567736712,,"pet","POINT(16.0450196 50.3951089)"
1568022395,,"recycling","POINT(15.614454 50.6166764)"
1568025348,,"recycling","POINT(15.6127579 50.6162887)"
1568030132,,"recycling","POINT(15.6124787 50.6127078)"
1568039957,,"recycling","POINT(15.6153901 50.6189609)"
1574810399,"Restaurae Kufr","restaurant","POINT(15.6218309 50.6187244)"
1596233511,"Základní škola Sever","school","POINT(15.8461074 50.2171743)"
1612767042,,"pharmacy","POINT(15.9136787 50.5604585)"
1612767047,,"parking","POINT(15.912705 50.5604687)"
1612767822,"Grand Luxury Hotel","hotel","POINT(15.9126216 50.5602625)"
1612768021,,"restaurant","POINT(15.9125181 50.5601533)"
1618716524,,"water_tower","POINT(16.0814747 50.4525706)"
1618826168,,"shelter","POINT(16.0408048 50.3730604)"
1618826176,,"hunting_stand","POINT(16.0403935 50.3736881)"
1618847761,,"tower","POINT(16.1501623 50.4493114)"
1618906179,,"fuel","POINT(16.1297252 50.46678)"
1618982647,,"tower","POINT(16.1216407 50.4827447)"
1628866175,,"fast_food","POINT(15.9899808 50.5973133)"
1628866176,,"ski_rental","POINT(15.990029 50.5973396)"
1628866178,,"ticket","POINT(15.9900275 50.5973796)"
1628866182,,"ski_school","POINT(15.9905501 50.597985)"
1630539978,,"fuel","POINT(15.7883949 50.2219756)"
1630548641,"u Svatého Jana","restaurant","POINT(15.7794048 50.224127)"
1633852796,"Labská","parking","POINT(15.5810365 50.7144163)"
1633868218,,"restaurant","POINT(15.5722271 50.7324861)"
1633868241,,"fast_food","POINT(15.6004488 50.7329389)"
1633871638,"Srub pod Medvedinem","restaurant","POINT(15.6073002 50.7301297)"
1633871645,,"fast_food","POINT(15.600224 50.7245301)"
1637448568,"Rovinka","shelter","POINT(15.5636679 50.6861171)"
1648652596,,"museum","POINT(16.1530249 50.3440953)"
1652227491,,"crossing","POINT(15.603735 50.6537866)"
1660373692,,"recycling","POINT(16.1894994 50.4782502)"
1660373711,"Hronov, aut.st.","bus_station","POINT(16.1823307 50.4793416)"
1660373714,,"recycling","POINT(16.1907439 50.4797693)"
1660373722,,"recycling","POINT(16.1879664 50.4778231)"
1661940276,,"parking","POINT(16.1819382 50.4797846)"
1662635013,"Hronov, žel.st.","bus_stop","POINT(16.1772725 50.4731579)"
1662635024,"Hronov, U Staropadolské hospody","bus_stop","POINT(16.1792144 50.4732433)"
1667099284,"Motoklub East Way","restaurant","POINT(16.1220143 50.3249313)"
1670255134,"Pod Lekarnou","restaurant","POINT(15.9100134 50.5628644)"
1671692716,,"tower","POINT(15.7365766 50.2327363)"
1677019538,"U Čápa","bar","POINT(15.3478862 50.430861)"
1677019554,,"convenience","POINT(15.3536502 50.4250736)"
1677019557,"Herna a bar Monaco","bar","POINT(15.349702 50.4263091)"
1677019565,,"convenience","POINT(15.3504343 50.4273548)"
1677019586,"Jičín 5","post_office","POINT(15.3536207 50.4251317)"
1708429527,"Čestická hospoda","restaurant","POINT(16.1455535 50.1279958)"
1708529806,,"post_office","POINT(16.1333557 50.3504253)"
1708529809,,"post_box","POINT(16.133395 50.3504479)"
1708529827,,"wayside_cross","POINT(16.1308318 50.3521636)"
1710048293,"Restaurace Parapa","restaurant","POINT(15.6104887 50.6279594)"
1710213082,"Benzina Plus","fuel","POINT(15.5986836 50.6201654)"
1711473445,,"crossing","POINT(15.614912 50.6175909)"
1711479922,,"crossing","POINT(15.6137193 50.6192601)"
1713141182,"Městská knihovna Žacléř","library","POINT(15.9097917 50.6547042)"
1713144040,"Enapo","convenience","POINT(15.9074178 50.6525131)"
1713145078,"MŠ Žacléř","kindergarten","POINT(15.9095715 50.6547077)"
1713147541,"Žacléř, porcelánka","bus_stop","POINT(15.9077504 50.6595572)"
1713147977,"Žacléř, porcelánka","bus_stop","POINT(15.9076725 50.6595403)"
1713149491,"ZŠ Žacléř","school","POINT(15.9079702 50.6615398)"
1713194781,"MŠ Žacléř","kindergarten","POINT(15.9072755 50.6625532)"
1714057840,"Zámecký hotel Bischofstein","restaurant","POINT(16.1383767 50.5723969)"
1714057860,,"recycling","POINT(16.1375827 50.5729965)"
1714961089,"Restaurace Sport","restaurant","POINT(15.9107276 50.6633315)"
1714969249,"Rehamedica Žacléř","hospital","POINT(15.9088043 50.650842)"
1714971377,"Kulturní dům","theatre","POINT(15.9088687 50.6625885)"
1714978441,"Pošta","post_office","POINT(15.9074256 50.6529235)"
1714980570,"Městské muzeum Žacléř","museum","POINT(15.9074576 50.6528519)"
1715594959,,"wayside_shrine","POINT(16.3798139 50.2209191)"
1716454401,"Kovárna","restaurant","POINT(16.3875025 50.2093339)"
1716454402,"Sokolí hnízdo","restaurant","POINT(16.3758352 50.2061204)"
1716454407,,"bus_stop","POINT(16.3806285 50.2102669)"
1716814031,"ZUŠ","school","POINT(15.9096951 50.6647546)"
1719519319,,"turning_circle","POINT(15.895261 50.5811357)"
1721700198,"Coop","convenience","POINT(16.0825673 50.1553195)"
1721700199,"Ontario - Murphy´s bar","pub","POINT(16.0809264 50.1569555)"
1721730113,,"crossing","POINT(16.0781167 50.1509022)"
1721824105,"Česká spořitelna","bank","POINT(16.0739916 50.1479569)"
1721824111,"Poliklinika Týniště nad Orlicí, s.r.o.","hospital","POINT(16.0722858 50.1477575)"
1721824115,"LURA-K, s.r.o. - Lékárna Na Náměstí","pharmacy","POINT(16.0740909 50.1476338)"
1721824121,"Restaurace Dělnický dům","restaurant","POINT(16.0757512 50.1479844)"
1721824124,"ZUŠ","school","POINT(16.0754669 50.1472401)"
1721824126,"Lékárna Týniště nad Orlicí, s.r.o. - U Kr","pharmacy","POINT(16.0723475 50.1477575)"
1721824129,"Restaurace U Autosalonu","restaurant","POINT(16.0882315 50.143823)"
1721824131,,"butcher","POINT(16.0755232 50.1482216)"
1721824140,,"convenience","POINT(16.0745737 50.1478022)"
1721824141,,"bakery","POINT(16.0740587 50.1474275)"
1721824145,"BILLA","supermarket","POINT(16.084294 50.1442493)"
1721824147,"Česká pošta, s.p.","post_office","POINT(16.0727686 50.1471989)"
1721824156,"ZŠ","school","POINT(16.0733533 50.1492855)"
1721824158,"Městské kino Týniště nad Orlicí","cinema","POINT(16.075499 50.1479947)"
1721824159,,"convenience","POINT(16.0770413 50.1495777)"
1721824160,,"florist","POINT(16.0755473 50.1482542)"
1721824162,,"atm","POINT(16.0751665 50.1477678)"
1721824164,"Kulturní centrum","theatre","POINT(16.0749304 50.1472041)"
1721824165,"Komerční banka","bank","POINT(16.0751665 50.1478039)"
1721824166,"MŠ Město","kindergarten","POINT(16.0738844 50.1469531)"
1721824167,,"fountain","POINT(16.0736725 50.1474945)"
1721824168,,"atm","POINT(16.074056 50.1479586)"
1721824170,"Městská policie","police","POINT(16.0761294 50.1485069)"
1721824172,"Motel Roubenka","motel","POINT(16.0828993 50.1441806)"
1721825845,"PENNY","supermarket","POINT(16.0687815 50.1480501)"
1721825850,"KiK","clothes","POINT(16.0694722 50.1476204)"
1721833786,"RESTAURACE U DUBU","restaurant","POINT(16.0824272 50.1552629)"
1721833808,,"butcher","POINT(16.0840848 50.1555378)"
1722064253,,"fire_station","POINT(16.0754338 50.1464951)"
